Scenario_ID,Variant_ID,Browser,Device,Failure_Reason,Network_Speed,Payment_Method,Retry_Action,User_Type
TS-042,V01474,Edge,Tablet,Timeout,High,Net_Banking,Change_Method,Buyer
TS-042,V01475,Edge,Tablet,Timeout,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01476,Edge,Tablet,Timeout,Low,Net_Banking,Change_Method,Buyer
TS-042,V01477,Chrome,Desktop,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01478,Chrome,Desktop,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01479,Chrome,Desktop,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01480,Chrome,Mobile,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01481,Chrome,Mobile,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01482,Chrome,Mobile,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01483,Chrome,Tablet,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01484,Chrome,Tablet,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01485,Chrome,Tablet,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01486,Firefox,Desktop,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01487,Firefox,Desktop,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01488,Firefox,Desktop,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01489,Firefox,Mobile,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01490,Firefox,Mobile,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01491,Firefox,Mobile,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01492,Firefox,Tablet,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01493,Firefox,Tablet,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01494,Firefox,Tablet,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01495,Safari,Desktop,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01496,Safari,Desktop,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01497,Safari,Desktop,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01498,Safari,Mobile,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01499,Safari,Mobile,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01500,Safari,Mobile,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01501,Safari,Tablet,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01502,Safari,Tablet,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01503,Safari,Tablet,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01504,Edge,Desktop,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01505,Edge,Desktop,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01506,Edge,Desktop,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01507,Edge,Mobile,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01508,Edge,Mobile,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01509,Edge,Mobile,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01510,Edge,Tablet,Timeout,High,Net_Banking,Cancel,Buyer
TS-042,V01511,Edge,Tablet,Timeout,Medium,Net_Banking,Cancel,Buyer
TS-042,V01512,Edge,Tablet,Timeout,Low,Net_Banking,Cancel,Buyer
TS-042,V01513,Chrome,Desktop,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01514,Chrome,Desktop,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01515,Chrome,Desktop,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01516,Chrome,Mobile,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01517,Chrome,Mobile,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01518,Chrome,Mobile,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01519,Chrome,Tablet,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01520,Chrome,Tablet,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01521,Chrome,Tablet,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01522,Firefox,Desktop,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01523,Firefox,Desktop,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01524,Firefox,Desktop,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01525,Firefox,Mobile,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01526,Firefox,Mobile,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01527,Firefox,Mobile,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01528,Firefox,Tablet,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01529,Firefox,Tablet,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01530,Firefox,Tablet,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01531,Safari,Desktop,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01532,Safari,Desktop,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01533,Safari,Desktop,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01534,Safari,Mobile,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01535,Safari,Mobile,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01536,Safari,Mobile,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01537,Safari,Tablet,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01538,Safari,Tablet,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01539,Safari,Tablet,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01540,Edge,Desktop,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01541,Edge,Desktop,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01542,Edge,Desktop,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01543,Edge,Mobile,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01544,Edge,Mobile,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01545,Edge,Mobile,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01546,Edge,Tablet,Network_Error,High,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01547,Edge,Tablet,Network_Error,Medium,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01548,Edge,Tablet,Network_Error,Low,Net_Banking,Retry_Same_Method,Buyer
TS-042,V01549,Chrome,Desktop,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01550,Chrome,Desktop,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01551,Chrome,Desktop,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01552,Chrome,Mobile,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01553,Chrome,Mobile,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01554,Chrome,Mobile,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01555,Chrome,Tablet,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01556,Chrome,Tablet,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01557,Chrome,Tablet,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01558,Firefox,Desktop,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01559,Firefox,Desktop,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01560,Firefox,Desktop,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01561,Firefox,Mobile,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01562,Firefox,Mobile,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01563,Firefox,Mobile,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01564,Firefox,Tablet,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01565,Firefox,Tablet,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01566,Firefox,Tablet,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01567,Safari,Desktop,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01568,Safari,Desktop,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01569,Safari,Desktop,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01570,Safari,Mobile,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01571,Safari,Mobile,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01572,Safari,Mobile,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01573,Safari,Tablet,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01574,Safari,Tablet,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01575,Safari,Tablet,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01576,Edge,Desktop,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01577,Edge,Desktop,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01578,Edge,Desktop,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01579,Edge,Mobile,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01580,Edge,Mobile,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01581,Edge,Mobile,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01582,Edge,Tablet,Network_Error,High,Net_Banking,Change_Method,Buyer
TS-042,V01583,Edge,Tablet,Network_Error,Medium,Net_Banking,Change_Method,Buyer
TS-042,V01584,Edge,Tablet,Network_Error,Low,Net_Banking,Change_Method,Buyer
TS-042,V01585,Chrome,Desktop,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01586,Chrome,Desktop,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01587,Chrome,Desktop,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01588,Chrome,Mobile,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01589,Chrome,Mobile,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01590,Chrome,Mobile,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01591,Chrome,Tablet,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01592,Chrome,Tablet,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01593,Chrome,Tablet,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01594,Firefox,Desktop,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01595,Firefox,Desktop,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01596,Firefox,Desktop,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01597,Firefox,Mobile,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01598,Firefox,Mobile,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01599,Firefox,Mobile,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01600,Firefox,Tablet,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01601,Firefox,Tablet,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01602,Firefox,Tablet,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01603,Safari,Desktop,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01604,Safari,Desktop,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01605,Safari,Desktop,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01606,Safari,Mobile,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01607,Safari,Mobile,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01608,Safari,Mobile,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01609,Safari,Tablet,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01610,Safari,Tablet,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01611,Safari,Tablet,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01612,Edge,Desktop,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01613,Edge,Desktop,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01614,Edge,Desktop,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01615,Edge,Mobile,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01616,Edge,Mobile,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01617,Edge,Mobile,Network_Error,Low,Net_Banking,Cancel,Buyer
TS-042,V01618,Edge,Tablet,Network_Error,High,Net_Banking,Cancel,Buyer
TS-042,V01619,Edge,Tablet,Network_Error,Medium,Net_Banking,Cancel,Buyer
TS-042,V01620,Edge,Tablet,Network_Error,Low,Net_Banking,Cancel,Buyer
